dictionaryWordId,dictionaryId,correct,wordType,isWarning,isReference,status,frequency,relevance,warningType,listId,name,creatorUserId,clientComment,search
56365,1000143,reduce,1,0,0,1,1,29,0,1,The National,9220,"Not reduce down, unless you are a pretentious chef.",
56366,1000143,Reem Island,2,0,0,1,1,23,0,1,The National,9220,,Reem island
56367,1000143,refer,1,0,0,1,1,29,0,1,The National,9220,"refer, alludeRefer&nbsp;means to mention it directly.&nbsp;Allude&nbsp;means to speak of something without mentioning it directly. Avoid constructions such as “The accused had a face like Donald Duck,” the witness said, referring to the popular cartoon character. If the reference is obvious, there is no need to explain it. If the reference is not obvious, explain it in a separate sentence.",
56368,1000143,referendum,1,0,0,1,1,31,0,1,The National,9220,,
56369,1000143,referendums,1,0,0,1,1,31,0,1,The National,9220,,
54255,1000143,refuse collector,1,0,0,1,1,23,0,1,The National,9217,,garbage man
56781,1000143,rehome,1,0,0,1,1,29,0,1,The National,9217,Use find a new home for.,
56370,1000143,reign,1,0,0,1,1,29,0,1,The National,9220,"reign, rein Reign is the period during which a monarch rules. A rein is the strap you pull on to make a horse stop (thus seize the reins, give free rein to, etc).",
56371,1000143,rein,1,0,0,1,1,29,0,1,The National,9220,"reign, rein Reign is the period during which a monarch rules. A rein is the strap you pull on to make a horse stop (thus seize the reins, give free rein to, etc).",
54102,1000143,reined in,1,1,0,1,1,31,1,1,The National,9217,,
56374,1000143,Reit,2,0,0,1,1,21,0,1,The National,9220,Uppercase. Real estate investment trusts.,REIT
56372,1000143,reiterate,1,1,0,1,1,29,1,1,The National,9220,"To iterate is to repeat. To reiterate is therefore to say at least three times. Unless that is what you mean, use repeat or restate.",
56373,1000143,Reits,2,0,0,1,1,21,0,1,The National,9220,Real estate investment trusts.,REITs
56375,1000143,religion,1,0,1,1,1,29,0,1,The National,9220,Do not mention a person’s religion in news copy unless directly relevant to the story.,
56376,1000143,renaissance,1,0,0,1,1,21,0,1,The National,9220,Uppercase for the 14th-17th century cultural movement. But lowercase renaissance as a synonym for a revival or rebirth.,rennaisance
56377,1000143,"reportedly, reports",1,0,1,1,1,29,0,1,The National,9220,"Do not use alone without giving the source, and do not refer simply to reports without saying where the information came from.",
55023,1000143,repossessions,1,0,0,1,1,31,0,1,The National,9217,,
56378,1000143,restaurateur,1,0,0,1,1,23,0,1,The National,9220,,restauranteur
54037,1000143,revellers,1,0,0,1,1,31,0,1,The National,9217,,
56379,1000143,revenue,1,0,0,1,1,21,0,1,The National,9220,"Not revenues. Similarly, profit, not profits.",revenues
54234,1000143,reversing lights,1,0,0,1,1,23,0,1,The National,9217,,back up lights
56380,1000143,revolution,1,0,0,1,1,29,0,1,The National,9220,"Uppercase when referring to a specific historical event (the French Revolution, the American Revolution, etc), otherwise lowercase.",
54992,1000143,revpar,2,0,0,1,1,23,0,1,The National,9217,,RevPAR
56381,1000143,Rhodes scholar,2,0,0,1,1,23,0,1,The National,9220,,Rhodes Scholar
54829,1000143,Richard Haass,2,0,0,1,2,23,0,1,The National,9217,,Richard Haas
54371,1000143,Richard Nicoll,2,0,0,1,1,31,0,1,The National,9217,,
54372,1000143,Rick Owens,2,0,0,1,1,31,0,1,The National,9217,,
54190,1000143,Rigga,2,0,0,1,1,31,0,1,The National,9217,,
56382,1000143,right hand,1,0,0,1,1,29,0,1,The National,9220,"(n), right-handed (adj), right-hander (n)",
56383,1000143,right wing,1,0,0,1,1,29,0,1,The National,9220,"(n), right-wing (adj) Conservative is usually a more accurate description of political affiliation.",
56385,1000143,right-handed,1,0,0,1,1,29,0,1,The National,9220,"(adj), right-hander (n),&nbsp;right hand (n)",
56386,1000143,right-hander,1,0,0,1,1,29,0,1,The National,9220,"&nbsp;(n), right hand (n), right-handed (adj),&nbsp;",
56384,1000143,right-wing,1,0,0,1,1,29,0,1,The National,9220,"(adj), right wing (n) Conservative is usually a more accurate description of political affiliation.",
56387,1000143,rigmarole,1,0,0,1,2,23,0,1,The National,9220,,rigamarole
54975,1000143,ring-fence,1,0,0,1,1,31,0,1,The National,9217,,
54976,1000143,ring-fences,1,0,0,1,1,31,0,1,The National,9217,,
56389,1000143,rivers,1,0,1,1,1,29,0,1,The National,9220,"Often take only their name and do not need river (the Tigris, the Nile).",
54466,1000143,robbery,1,0,0,1,1,23,0,1,The National,9217,,heist
54013,1000143,Robert Laszlo,2,0,0,1,1,31,0,1,The National,9217,,
54373,1000143,Roberto Cavalli,2,0,0,1,1,31,0,1,The National,9217,,
54704,1000143,rock 'n' roll,1,0,0,1,1,21,0,1,The National,9217,Rock music is usually fine.,rock-n-roll
2978189,1000143,rock ‘n’ roll,1,0,0,1,1,29,0,1,The National,27299,Not rock-n-roll. Rock music is usually fine.,
54374,1000143,Rodarte,2,0,0,1,1,31,0,1,The National,9217,,
56743,1000143,Rohingya,2,0,0,1,1,23,0,1,The National,9220,,rohingya
54864,1000143,roil,1,1,0,1,1,31,1,1,The National,9217,,
54868,1000143,roils,1,1,0,1,1,31,1,1,The National,9217,,
54375,1000143,Roksanda Ilincic,2,0,0,1,1,31,0,1,The National,9217,,
54727,1000143,roll-out,1,0,0,1,1,23,0,1,The National,9217,,rollout
54817,1000143,rollover,1,0,0,1,1,23,0,1,The National,9217,,roll-over
55137,1000143,Rolls-Royce,2,0,0,1,1,23,0,1,The National,9217,,Rolls Royce
54770,1000143,Roman Abramovich,2,0,0,1,1,31,0,1,The National,9217,,
54138,1000143,Ronaldinho,2,0,0,1,1,31,0,1,The National,9217,,
56811,1000143,Ronaldo,2,0,0,3,1,31,0,3,The National,9217,,
56390,1000143,rooftop,1,0,0,1,2,23,0,1,The National,9220,,roof-top
56392,1000143,rouble,1,0,0,1,1,23,0,1,The National,9220,,ruble
56393,1000143,roubles,1,0,0,1,1,23,0,1,The National,9220,,rubles
56395,1000143,round,1,0,0,1,1,29,0,1,The National,9220,"round, around Round is specific (He went round the world / block / park). Around is non-specific (He wandered around the world / block / park). Do not use issues around, and do not use around when you mean about (we had discussions around social welfare).",
54286,1000143,roundabout,1,0,0,1,1,23,0,1,The National,9217,,traffic circle
56396,1000143,RTA,2,1,0,1,1,29,1,1,The National,9220,"Roads and Transport Authority at first mention, prefer the authority at subsequent references.",
54249,1000143,rubber,1,0,0,1,1,23,0,1,The National,9217,,eraser
54444,1000143,rubbish,1,0,0,1,1,21,0,1,The National,9217,Garbage and trash are Americanisms,garbage
56397,1000143,rulers,1,0,1,1,1,29,0,1,The National,9220,"Uppercase for specific people (the Ruler of Dubai), lowercase when plural (the rulers of the seven emirates).",
54581,1000143,rumour,1,0,0,1,1,23,0,1,The National,9217,,rumor
55070,1000143,run-off,1,0,0,1,1,23,0,1,The National,9217,,runoff
54955,1000143,RUSAL,2,0,0,1,1,31,0,1,The National,9217,,
56398,1000143,rush hour,1,0,0,1,1,29,0,1,The National,9220,"(n), rush-hour (adj)",
56399,1000143,rush-hour,1,0,0,1,1,29,0,1,The National,9220,"(adj),&nbsp;rush hour (n)",
56401,1000143,saccharin,1,0,0,1,1,21,0,1,The National,9220,"(n), saccharine (adj)saccharin for the artificial sweetener, saccharine for sentimental.",Saccharin
56402,1000143,saccharine,1,0,0,1,1,29,0,1,The National,9220,"&nbsp;(adj), saccharin (n)saccharine&nbsp;for sentimental,&nbsp;saccharin&nbsp;for the artificial sweetener",
55141,1000143,sack,1,1,0,1,1,31,1,1,The National,9217,,
56403,1000143,sacrilegious,1,0,0,1,1,23,0,1,The National,9220,,sacreligious
54669,1000143,sadaqa,1,0,0,1,1,31,0,1,The National,9217,,
36943656,1000143,sadhya,1,0,0,1,1,21,0,1,The National,30889,feast served during the Onam festival,sadya
56405,1000143,Sahara,2,0,0,1,1,21,0,1,The National,9220,"Not the Sahara Desert, since sahara is Arabic for desert. Also sub-Sahara region, not sub-Sahara alone unless used as an adjective.",Sahara Desert
2978166,1000143,Sahel,2,0,0,1,1,29,0,1,The National,27299,Preferred term for the region immediately south of the Sahara.,
56407,1000143,said,1,0,1,1,1,29,0,1,The National,9220,"A good word: short and to the point. Use it, while avoiding explained, added, declared, claimed, insisted, opined, recalled, reminisced, laughed, shrugged, quipped, tweeted, said on condition of anonymity, told a press conference, said in a statement, told The National, etc. In reported speech, said should be followed by the past tense (He said the company would proceed with the share offering). The exception is when the attribution comes at the end of the sentence. Said is no longer the verb that governs the sentence and the first verb would normally be in the present tense (The company will proceed with the share offering, he said, not The company would proceed with the share offering, he said). This is a good reason not to interrupt an indirect quote with the attribution. The sentence changes tense halfway through. The present tense – says – may be used for features and other light pieces.",
54599,1000143,salami,1,1,0,1,1,31,1,1,The National,9217,,
54376,1000143,Salvatore Ferragamo,2,0,0,1,1,31,0,1,The National,9217,,
2978168,1000143,Sameh Shoukry,3,0,0,1,1,29,0,1,The National,27299,Egyptian Foreign Minister,
54917,1000143,Sanaa,2,0,0,1,3,31,0,1,The National,9217,,
56411,1000143,sandstorm,1,0,0,1,1,23,0,1,The National,9220,,sand storm
56810,1000143,Saraqib,2,0,0,1,1,21,0,1,The National,9223,"City in north-west Syria. Not Saraquib, Saraqueb, or Saraqeb. ",Saraqeb
54940,1000143,sarcopenia,1,0,0,1,1,31,0,1,The National,9217,,
54914,1000143,sarrafi,1,0,0,1,1,31,0,1,The National,9217,,
54915,1000143,sarrafis,1,0,0,1,1,31,0,1,The National,9217,,
54435,1000143,Sars,4,0,0,1,2,23,0,1,The National,9217,,SARS
54178,1000143,Satwa,2,0,0,1,1,31,0,1,The National,9217,,
56413,1000143,Saudi Arabia,2,1,0,1,1,29,1,1,The National,9220,"Do not use Saudi as a noun for the country, but it is acceptable as an adjective. For Saudi royals use the following style: Prince Saud Al Faisal on first mention, then Prince Saud. Use Saudis, not Saudi Arabians, to refer to the people of the country.",
56414,1000143,sauté,1,0,0,1,1,21,0,1,The National,9220,"sautéd, sautéing Note that sautéing is a specific culinary technique that involves continually tossing food in the air (there’s a clue in the French). If you",saute
56415,1000143,sautéd,1,0,0,1,1,21,0,1,The National,9220,"sauté, ,sautéing Note that sautéing is a specific culinary technique that involves continually tossing food in the air (there’s a clue in the French). If you ",sauted
56416,1000143,sautéing,1,0,0,1,1,21,0,1,The National,9220,"sauté, sautéd Note that sautéing is a specific culinary technique that involves continually tossing food in the air (there’s a clue in the French). If you ",sauteing
56417,1000143,scam,1,1,0,1,1,29,1,1,The National,9220,Use fraud or swindle instead.,
56419,1000143,scar,1,0,0,1,1,29,0,1,The National,9220,"Wounds may heal, scars do not. That’s the point. Do not write scarred for life. All scarring is for life.",
54573,1000143,scarily,1,0,0,1,1,31,0,1,The National,9217,,
56418,1000143,scarred,1,0,0,1,1,21,0,1,The National,9220,"scar scarred Wounds may heal, scars do not. That’s the point. Do not write scarred for life. All scarring is for life.",scarred for life
54586,1000143,sceptic,1,0,0,1,1,23,0,1,The National,9217,,skeptic
54585,1000143,sceptical,1,0,0,1,1,23,0,1,The National,9217,,skeptical
56830,1000143,scepticism,1,0,0,3,1,23,0,3,The National,1,,skepticism
56420,1000143,scheme,1,1,0,1,1,29,1,1,The National,9220,"May be used to mean plan or project, but use with care as for many readers it carries negative connotations.",
56421,1000143,school,1,0,0,1,1,29,0,1,The National,9220,"Uppercase as part of a proper name (Al Marfa Secondary School, American Community School).",
56422,1000143,schoolboy,1,0,0,1,1,23,0,1,The National,9220,,school boy
56426,1000143,schoolboys,1,0,0,1,1,23,0,1,The National,9220,,school boys
56424,1000143,schoolchildren,1,0,0,1,1,23,0,1,The National,9220,,school children
56423,1000143,schoolgirl,1,0,0,1,2,23,0,1,The National,9220,,school girl
56425,1000143,schoolteacher,1,0,0,1,1,23,0,1,The National,9220,,school teacher
56428,1000143,schoolteachers,1,0,0,1,1,23,0,1,The National,9220,,school teachers
54577,1000143,sci-fi,1,0,0,1,1,23,0,1,The National,9217,,sci fi
56432,1000143,sculptor,1,0,0,1,1,29,0,1,The National,9220,"sculptor,&nbsp;sculptress Former for men, latter for women.",
56433,1000143,sculptress,1,0,0,1,1,29,0,1,The National,9220,"sculptor, sculptress Former for men, latter for women.",
56434,1000143,sculptures,1,0,1,1,1,29,0,1,The National,9220,Italicise the names of sculptures and uppercase the main words of their titles (The Dying Gaul; Double Oval).,
56435,1000143,sea change,1,1,0,1,1,29,1,1,The National,9220,"Not a complete change, but an unexpected one.",
56436,1000143,seasons,1,0,1,1,1,29,0,1,The National,9220,"spring, summer, autumn, winter are all lowercase.",
2978169,1000143,seat belt,1,0,0,1,1,29,0,1,The National,27299,Two words.,
56437,1000143,second guess,1,0,0,1,1,29,0,1,The National,9220,"(n), second-guess (v)",
55617,1000143,Second World War,2,0,0,1,1,21,0,1,The National,9220,Not&nbsp;World War II.,World War II
56438,1000143,second-guess,1,0,0,1,1,29,0,1,The National,9220,"&nbsp;(v), second guess (n)",
56439,1000143,second-hand,1,0,0,1,1,31,0,1,The National,9220,,
56440,1000143,Secretary General,2,0,0,1,1,29,0,1,The National,9220,Uppercase for leader of UN Security Council. No hyphen.,
56441,1000143,Security Council,2,0,0,1,1,29,0,1,The National,9220,Uppercase for the UN body.,
56408,1000143,Sednaya,3,0,0,1,2,21,0,1,The National,9220,Prison in Syria. Not Saydnaya.,Saydnaya
56442,1000143,"see, saw",1,0,1,1,1,29,0,1,The National,9220,Only human beings and other animals with the faculty of sight can see anything. Avoid lazy constructions such as next week will see the Mother of the Nation Festival. Prefer the Mother of the Nation Festival will take place next week.,
54624,1000143,seize,1,0,0,1,1,23,0,1,The National,9217,,sieze
54623,1000143,seized,1,0,0,1,1,23,0,1,The National,9217,,siezed
54625,1000143,seizes,1,0,0,1,1,23,0,1,The National,9217,,siezes
56443,1000143,selfie,1,0,0,1,1,23,0,1,The National,9220,,"""selfie"""
2797411,1000143,seller,1,0,0,3,1,31,0,3,The National,9161,,
56445,1000143,semi-final,1,0,0,1,1,23,0,1,The National,9220,,semifinal
56446,1000143,semi-finals,1,0,0,1,1,23,0,1,The National,9220,,semifinals
56447,1000143,senate,1,0,0,1,1,29,0,1,The National,9220,"Uppercase when referring to proper names (the US Senate, the Canadian Senate).",
56448,1000143,senator,1,1,0,1,1,29,1,1,The National,9220,"Do not use as a title before someone’s name (Senator John McCain). Instead write John McCain, a US senator. The same applies to US congressmen.",
56450,1000143,send off,1,0,0,1,1,29,0,1,The National,9220,"(v),&nbsp;send-off (n)",
56449,1000143,send-off,1,0,0,1,1,29,0,1,The National,9220,"(n), send off (v)",
56451,1000143,senior citizen,1,1,0,1,1,29,1,1,The National,9220,"Avoid this euphemism. Elderly is preferred, but beware of this term as well since someone in their sixties is unlikely to consider themselves old. It is usually better to simply list people’s ages.",
2976966,1000143,SEO headlines,3,0,0,1,1,29,0,1,The National,27299,"Get the key words that readers might be searching for at the front of the headline. This does not have to be done using a colon. Dubai fire: blaze kills two people and destroys buildings is better expressed as Dubai fire kills two and destroys buildings. Avoid simply using the name of a country followed by a colon as that reads oddly and does not improve SEO. So Yemen: seven injured in car bombing would be better as Yemen car bomb injures seven. In some cases, front-loading the headline with a colon is the only way to get the key words at the start. In that case, please make sure you add a short, reader-friendly mobile headline. Sometimes we have to leave a person’s full name in the main headline for SEO reasons. For example, it might say Joe Biden rather than Biden. In this case, please make sure there’s a mobile headline that simply says Biden.",
54494,1000143,September 11,2,0,0,1,2,23,0,1,The National,9217,,Sept 11
54855,1000143,sequinned,1,0,0,1,1,23,0,1,The National,9217,,sequined
56452,1000143,Sergey Lavrov,2,0,0,1,1,23,0,1,The National,9220,,Sergei Lavrov
55059,1000143,Serie A,2,0,0,1,1,31,0,1,The National,9217,,
54479,1000143,seventy-something,1,0,0,1,1,31,0,1,The National,9217,,
54480,1000143,seventy-somethings,1,0,0,1,1,31,0,1,The National,9217,,
56453,1000143,sewage,1,0,0,1,1,29,0,1,The National,9220,"sewage, sewerage Sewerage is the system of pipes through which sewage is disposed of.",
56454,1000143,sewerage,1,0,0,1,1,29,0,1,The National,9220,"sewage,&nbsp;sewerageSewerage&nbsp;is the system of pipes through which&nbsp;sewage&nbsp;is disposed of.",
55140,1000143,shalwar kameez,1,0,0,1,1,29,0,1,The National,9217,The dress worn by women and men in northern South Asia and Central Asia.,
54937,1000143,shamali,1,0,0,1,1,31,0,1,The National,9217,,
54759,1000143,Sharia,2,0,0,1,2,21,0,1,The National,9217,"Islamic law. Sharia law is a tautology, Islamic Sharia law doubly so.",Sharia law
54046,1000143,Sharjah,2,0,0,1,1,31,0,1,The National,9217,,
56655,1000143,sharp rise,1,0,0,1,1,21,0,1,The National,9220,Use sharp rise.,uptick
55071,1000143,shawarma,1,0,0,1,1,23,0,1,The National,9217,,shwarma
54610,1000143,shayla,1,0,0,1,2,23,0,1,The National,9217,,sheila
56463,1000143,shaylas,1,0,0,1,2,23,0,1,The National,9220,,sheilas
54123,1000143,Sheikh,3,0,0,1,2,23,0,1,The National,9217,,Shaikh
54006,1000143,sheikh,1,0,0,1,2,23,0,1,The National,9217,,shaikh
2976936,1000143,Sheikh Abdulla bin Mohamed Al Hamed,3,0,0,1,1,29,0,1,The National,27299,"Chairman of the National Media Office. Note: Sheikh is his title, not first name.",
2976968,1000143,Sheikh Khalifa,3,0,0,1,1,29,0,1,The National,27299,"To be introduced as the late President, Sheikh Khalifa. Sheikh Khalifa may be used alone in informal use or where the context is clear.",
36993201,1000143,Sheikh Mohammed bin Abdulrahman,3,0,0,1,1,21,0,1,The National,30889,Prime Minister of Qatar,Sheikh Mohammed bin Abdulrahman Al Thani
2978171,1000143,Sheikh Shakhbout,3,0,0,1,2,21,0,1,The National,27299,former Ruler of Abu Dhabi,Sheikh Shakbut
2978172,1000143,Sheikh Tahnoon bin Zayed,3,0,0,1,1,21,0,1,The National,27299,National Security Adviser and Deputy Ruler of Abu Dhabi,Sheikh Tahnoun bin Zayed
36943655,1000143,Sheikh Theyab bin Mohamed,3,0,0,1,1,21,0,1,The National,30889,"(Not Thayab). Deputy chairman of the Presidential Court for Development and Fallen Heroes’ Affairs, chairman of the International Humanitarian and Philanthropic Council, a member the Abu Dhabi Executive Council and chairman of Etihad Rail   ",Sheikh Thayab bin Mohamed
56461,1000143,Sheikh Zayed,2,0,0,1,1,29,0,1,The National,9220,"To be introduced as UAE Founding Father, the late Sheikh Zayed bin Sultan Al Nahyan. Sheikh Zayed may be used alone in informal use or where the context is clear.",
54687,1000143,Sheikha,2,0,0,1,1,31,0,1,The National,9217,,
56462,1000143,Sheikha Moza,3,0,0,1,1,29,0,1,The National,9220,of Qatar. ,
54686,1000143,Sheikhas,2,0,0,1,1,31,0,1,The National,9217,,
56460,1000143,sheikhdom,1,0,0,1,1,23,0,1,The National,9220,,sheikdom
56459,1000143,sheikhs,1,0,0,1,1,23,0,1,The National,9220,,sheiks
54119,1000143,shell shock,1,0,0,1,2,23,0,1,The National,9217,,shellshock
54122,1000143,shell-shocked,1,0,0,1,1,23,0,1,The National,9217,,shellshocked
56465,1000143,shepherd’s pie,1,0,0,1,2,23,0,1,The National,9220,,shepherds pie
56467,1000143,Shia,2,0,0,1,1,29,0,1,The National,9220,"(n), Shiite (n and adj) Shiites are followers of Shia Islam (He is a Shiite; the Shiite militia). Not Shi’ite.",
56469,1000143,shiitake mushroom,1,0,0,1,1,23,0,1,The National,9220,,shitake mushroom
56470,1000143,shiitake mushrooms,1,0,0,1,1,23,0,1,The National,9220,,shitake mushrooms
56468,1000143,Shiite (n and adj),2,0,0,1,1,23,0,1,The National,9220,,Shi'ite
54022,1000143,shisha,1,0,0,1,5,31,0,1,The National,9217,,
56804,1000143,shoot-out,1,0,0,1,1,23,0,1,The National,9223,,shootout
56474,1000143,shooter,1,1,0,1,1,29,1,1,The National,9220,"Avoid. Prefer gunman, killer or murderer.",
54280,1000143,shop assistant,1,0,0,1,1,23,0,1,The National,9217,,sales clerk
56476,1000143,show,1,0,0,1,1,29,0,1,The National,9220,Be thoughtful in using this verb since it means prove it beyond doubt. Indicate or suggest is usually a better choice.,
54950,1000143,Shuaa Capital,2,0,0,1,1,31,0,1,The National,9217,,
56477,1000143,Shujaiya,3,0,0,1,1,29,0,1,The National,9220,In Gaza city.,
56479,1000143,shut down,1,0,0,1,1,29,0,1,The National,9220,"(v),&nbsp;shutdown (n)",
56478,1000143,shutdown,1,0,0,1,1,29,0,1,The National,9220,"(n), shut down (v)",
56487,1000143,Sichuan,2,0,0,1,1,23,0,1,The National,9220,,Szechwan
56480,1000143,side by side,1,1,0,1,1,29,1,1,The National,9220,Do not hyphenate as an adverb (the camels ran side by side).,
56482,1000143,side effect,1,0,0,1,1,21,0,1,The National,9220,"Two words, not hyphenated.",side-effect
56481,1000143,side effects,1,0,0,1,1,21,0,1,The National,9220,"Two words, not hyphenated.",side-effects
56488,1000143,signature dish,1,1,0,1,1,29,1,1,The National,9220,"Beloved of food writers, but a tired cliche. Use only in the rare instances when it is universally accepted that a dish is prepared only, or uniquely well, by one chef or in one restaurant. A burger, however agreeable, cannot be a signature dish.",
55868,1000143,signed,1,0,0,1,1,23,0,1,The National,9220,,inked
56483,1000143,silicon,1,0,0,1,1,29,0,1,The National,9220,"silicon, siliconeSilicon Valley, silicon chips, silicone implants.",
56484,1000143,silicone,1,0,0,1,1,29,0,1,The National,9220,"silicon, silicone Silicon chips, Silicon Valley, silicone implants.",
56485,1000143,since,1,1,0,1,1,29,1,1,The National,9220,]Do not use as a synonym for because.,
54378,1000143,Sinha-Stanic,2,0,0,1,1,31,0,1,The National,9217,,
55271,1000143,Sir Bani Yas Island,2,0,0,1,1,29,0,1,The National,9220,Baniyas on its own refers to the Bedouin tribe and the rural area.,
2976967,1000143,Sir/Lord,3,0,0,1,1,29,0,1,The National,27299,"People with the title Sir should retain it on second mention, followed by their first name. So Sir Richard Branson would be Sir Richard on second mention. Lords should also keep the title on second mention, followed by their surname. So we would say Lord Edward Udny-Lister, followed by Lord Udny-Lister. If they are from the worlds of sport or the arts, and would not normally be given an honorific, drop the Sir/Lord on second mention and use only their surnames. So Sir Paul McCartney would be McCartney on second mention. Please do not use Sir or Lord when referring to MPs.&nbsp;For example, we should write Keir Starmer followed by Mr Starmer.",
56491,1000143,sister-in-law,1,0,0,1,1,23,0,1,The National,9220,,sister in-law
56490,1000143,sisters-in-law,1,0,0,1,1,23,0,1,The National,9220,,sister-in-laws
54477,1000143,sixty-something,1,0,0,1,1,31,0,1,The National,9217,,
54478,1000143,sixty-somethings,1,0,0,1,1,31,0,1,The National,9217,,
55034,1000143,skilful,1,0,0,1,1,23,0,1,The National,9217,,skillful
55032,1000143,skilfully,1,0,0,1,1,23,0,1,The National,9217,,skillfully
55033,1000143,skilfulness,1,0,0,1,1,23,0,1,The National,9217,,skillfulness
54740,1000143,skincare,1,0,0,1,1,23,0,1,The National,9217,,skin care
54248,1000143,skip,1,0,0,1,1,23,0,1,The National,9217,,dumpster
54089,1000143,skywards,1,0,0,1,1,31,0,1,The National,9217,,
56495,1000143,slain,1,1,0,1,1,29,1,1,The National,9220,"slay, slain Avoid. Use kill or murder instead.",
56492,1000143,slang,1,0,1,1,1,29,0,1,The National,9220,"Should not be used in news copy, but can have a place in columns or light pieces – if used for effect with a deft touch. When used, do not diminish its effect by using quotation marks or italics.",
56493,1000143,slate,1,1,0,1,1,29,1,1,The National,9220,"Avoid when you mean to schedule, or due to happen.",
56494,1000143,slay,1,1,0,1,1,29,1,1,The National,9220,"slay, slain Avoid. Use kill or murder instead.",
56496,1000143,slew,1,1,0,1,1,29,1,1,The National,9220,"Past tense for slay. Avoid, especially when you mean many.",
56497,1000143,slowdown,1,0,0,1,1,23,0,1,The National,9220,,slow-down
56499,1000143,smartcard,1,0,0,1,1,23,0,1,The National,9220,,smart card
56500,1000143,smartcards,1,0,0,1,1,23,0,1,The National,9220,,smart cards
56498,1000143,smartphone,1,0,0,1,1,23,0,1,The National,9220,,smart phone
56501,1000143,smartphones,1,0,0,1,1,23,0,1,The National,9220,,smart phones
56502,1000143,smelt,1,0,0,1,1,23,0,1,The National,9220,,smelled
56503,1000143,Smithsonian Institution,2,0,0,1,1,21,0,1,The National,9220,Never Institute for the Washington institution. The Smithsonian is acceptable on second mention.,Smithsonian Institute
54724,1000143,smitten,1,0,0,1,1,31,0,1,The National,9217,,
54745,1000143,smoulder,1,0,0,1,1,31,0,1,The National,9217,,
56505,1000143,sneak peek,1,0,0,1,1,21,0,1,The National,9220,"Not sneak peak, unless you mean a surreptitious mountain, which is unlikely.",sneak peak
54519,1000143,Snickers,2,0,0,1,1,31,0,1,The National,9217,,
56506,1000143,so-called,1,1,0,1,1,29,1,1,The National,9220,"Hyphenated. Use sparingly – and never use with quotation marks, which would be redundant.",
54656,1000143,Société Générale,2,0,0,1,2,23,0,1,The National,9217,,Societe General
56745,1000143,soft landing,1,0,0,3,1,31,0,3,The National,9217,,
54565,1000143,SoHo,2,0,0,1,1,31,0,1,The National,9217,,
56507,1000143,Somali,2,0,0,1,1,29,0,1,The National,9220,(n); Somalian (adj) The people of Somalia are Somalis. Anything pertaining to them is Somalian.,
56508,1000143,Somalian,2,0,0,1,1,29,0,1,The National,9220,"(adj),&nbsp;Somali (n) The people of Somalia are Somalis. Anything pertaining to them is Somalian.",
56509,1000143,some,1,0,0,1,1,29,0,1,The National,9220,"Use about when you mean an approximation (The crowd of 600 people, not The crowd of some 600 people).",
56511,1000143,son-in-law,1,0,0,1,1,23,0,1,The National,9220,,son in-law
56510,1000143,song titles,1,0,1,1,1,29,0,1,The National,9220,"Italicise song titles and uppercase main words (London Calling; Bhibbak Ya Lubnan). When the names of songs are translated in copy, write the non-English title first and italicise, followed by the translation in brackets, but not italised. For example, Le nozze di Figaro (The marriage of Figaro).",
56512,1000143,sons-in-law,1,0,0,1,1,23,0,1,The National,9220,,son-in-laws
54502,1000143,Sorouh,2,0,0,1,1,31,0,1,The National,9217,,
56513,1000143,SOS,2,0,0,1,1,23,0,1,The National,9220,,S.O.S.
56514,1000143,Sotheby’s,2,0,0,1,2,23,0,1,The National,9220,,Sothebys
54547,1000143,soulmate,1,0,0,1,2,23,0,1,The National,9217,,soul mate
54070,1000143,souq,1,0,0,1,1,23,0,1,The National,9217,,souk
54430,1000143,souqs,1,0,0,1,1,23,0,1,The National,9217,,souks
56516,1000143,sources,1,0,1,1,1,29,0,1,The National,9220,"Identify your sources whenever possible. Use anonymous sources only when they can provide information in the public interest that is not available from any other source. Do not easily offer sources anonymity; press them to go on the record or to give some other identifying detail to give the reader a sense of why they should trust the information – and you. Do not use agency-speak such as said on condition of anonymity because he was not authorised to speak to the media, or any other reason. Credit readers with the intelligence to work out that if we do not give a source’s name, it’s not because we forgot to ask. Do not allow anonymity to be used as a shield for an attack on people, institutions or a policy. If in doubt, consult your editor. Avoid sources said at all costs and never write an informed source, a reliable source or a person familiar with the case: if they weren’t, you wouldn’t be quoting them. Be transparent when a source has a vested interest in the story (The executive from Big Company, which owns 15 per cent of the target of the hostile takeover bid, said the company would launch counter-measures.)",
56517,1000143,South of France,2,0,0,1,1,29,0,1,The National,9220,But southern France.,
54354,1000143,south-east,1,0,0,1,2,23,0,1,The National,9217,,southeast
54160,1000143,South-east Asia,2,0,0,1,2,31,0,1,The National,9217,,
54350,1000143,south-easterly,1,0,0,1,2,23,0,1,The National,9217,,southeasterly
54347,1000143,south-west,1,0,0,1,2,23,0,1,The National,9217,,southwest
54092,1000143,south-westerly,1,0,0,1,2,23,0,1,The National,9217,,south westerly
54440,1000143,Sowwah,2,0,0,1,2,31,0,1,The National,9217,,
54783,1000143,Soyuz,2,0,0,1,1,31,0,1,The National,9217,,
56519,1000143,space shuttle,1,0,0,1,1,29,0,1,The National,9220,Lowercase unless part of a proper name.,
56518,1000143,spacecraft,1,0,1,1,1,29,0,1,The National,9220,"Italicise and uppercase the name, and use numbers (Apollo 1, Gemini 6).",
